scorer,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul
individuals,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,single,single,single,single,single,single,single,single
bodyparts,Client_Body_bot1,Client_Body_bot1,Client_Body_bot2,Client_Body_bot2,Client_Body_top1,Client_Body_top1,Client_Body_top2,Client_Body_top2,Client_Mouth,Client_Mouth,Client_Spine_head,Client_Spine_head,Client_Spine_mid,Client_Spine_mid,Client_Tail,Client_Tail,Client_Tail_Bot,Client_Tail_Bot,Client_Tail_Top,Client_Tail_Top,Cleaner_Mouth,Cleaner_Mouth,Cleaner_Spine1,Cleaner_Spine1,Cleaner_Spine2,Cleaner_Spine2,Cleaner_Tail,Cleaner_Tail
metrics,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf
59,7.752469690945579,0.9990000128746033,6.606987109624321,0.9890000224113464,7.857296628913613,0.996999979019165,6.893720315251742,0.9679999947547913,5.3298985184371235,0.9990000128746033,1.316942916831098,0.9919999837875366,5.014049628803846,0.9950000047683716,5.699307204062772,0.9980000257492065,3.3027786346257146,1.0,3.101769541671745,0.9990000128746033,,,9.045708801916966,0.6980000138282776,11.816784370457237,0.9819999933242798,2.5495319497532405,0.9980000257492065
60,,,,,,,,,,,,,,,,,,,,,,,2.7544199605084216,0.9879999756813049,0.7442887326285769,0.9980000257492065,1.1319702850358986,0.9990000128746033
61,,,,,,,,,,,,,,,,,,,,,3.7442095759724503,1.0,2.027970539449054,0.9959999918937683,6.450652568223417,0.9919999837875366,3.791213127748246,0.9959999918937683
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,,,,,,,,,,,,,,,,,,,,,,,,,2.92477166958269,0.9779999852180481,5.10933756976134,1.0
64,,,,,,,,,,,,,,,,,,,,,1.7190034961542724,0.9980000257492065,5.137180231879396,0.9769999980926514,8.183893188080523,0.996999979019165,6.212757882504344,0.9990000128746033
65,,,,,,,,,,,,,,,,,,,,,1.9667796799121433,0.9959999918937683,2.4877596714240875,0.9810000061988831,3.8648854597441855,0.9959999918937683,2.7918226881866914,0.9860000014305115
66,4.029287820401178,0.9959999918937683,5.756963620814547,0.9789999723434448,3.6303386294185565,0.9980000257492065,5.819424095317688,0.9670000076293945,2.5168151712873845,0.9990000128746033,1.217161666628281,0.9980000257492065,5.631165651891235,0.9819999933242798,,,,,,,5.578965826520785,0.9990000128746033,0.6462808445378608,0.9959999918937683,3.868864069502429,0.9929999709129333,3.4860548598510817,0.9990000128746033
67,2.534595534870404,0.9980000257492065,4.006221285582042,0.9729999899864197,4.631941612208454,0.9980000257492065,4.424545060657783,0.9940000176429749,5.765228717869005,0.9990000128746033,9.897021753148943,0.9919999837875366,6.5424987305484645,0.9779999852180481,,,,,,,1.1080963610059158,1.0,5.154868518569956,0.9980000257492065,9.708872039184024,0.9850000143051147,2.0203816184474044,0.9929999709129333
68,2.850503695993405,0.9990000128746033,3.0600937385639373,0.9810000061988831,3.411467623275012,0.9980000257492065,5.615951425725789,0.9620000123977661,5.629539538646354,0.9990000128746033,8.040612088202304,0.9980000257492065,4.563507004373063,0.984000027179718,3.9001595034294767,0.9570000171661377,3.454765559866064,0.9990000128746033,1.6013830893531997,1.0,2.5042252201913624,0.9959999918937683,4.296206197208962,0.9810000061988831,9.193317230299503,0.9660000205039978,1.0920949432567102,0.8159999847412109
69,3.941747251626991,0.996999979019165,2.8889568590745687,0.9879999756813049,6.812014753792437,0.9959999918937683,5.087604048726542,0.9599999785423279,4.8695139479002085,0.9990000128746033,0.675343825838542,0.9980000257492065,6.487179763213152,0.9919999837875366,12.110092341365581,0.9589999914169312,2.2239032975783366,0.9990000128746033,1.2575399255694835,0.9990000128746033,3.2755706423657425,0.9890000224113464,4.844165840886207,0.9879999756813049,4.066950873063729,0.9620000123977661,4.645593985016497,1.0
70,7.981052198263657,0.9959999918937683,10.45718446128289,0.8999999761581421,6.230681730484493,0.9990000128746033,5.1900984555143665,0.3409999907016754,2.1578784717049877,0.9990000128746033,10.254183035101654,0.9929999709129333,5.12624461928722,0.9769999980926514,12.247023268986275,0.871999979019165,6.1915670890150025,0.9959999918937683,2.358283591533318,0.9990000128746033,1.8379595302167435,0.9990000128746033,17.1783988934999,0.9940000176429749,14.661163978830173,0.7630000114440918,1.2770868422957213,0.953000009059906
71,5.121229103338215,0.9990000128746033,5.531494716585552,0.9729999899864197,4.702373238321916,0.996999979019165,7.965167578885601,0.9309999942779541,1.8216262703149713,0.9980000257492065,1.085348033110973,0.9959999918937683,5.062327920643281,0.9639999866485596,2.6920006407310435,0.8379999995231628,1.8347445076870093,0.9990000128746033,1.2372721792281107,0.9980000257492065,3.8741134955457706,0.9980000257492065,2.965729144086932,0.996999979019165,5.159030360526189,0.9900000095367432,3.624932399698849,0.9980000257492065
72,5.168765212879992,0.9990000128746033,5.993873677324374,0.9829999804496765,4.904188185135572,0.9990000128746033,3.7753297906348426,0.984000027179718,5.382612202453575,1.0,3.4606249452328743,0.9980000257492065,7.867444267428696,0.9789999723434448,11.899972292554406,0.9950000047683716,5.129571326013073,0.9990000128746033,6.213505120546936,1.0,0.9992737389413027,1.0,2.3155521352736734,0.996999979019165,6.3800017312953035,0.996999979019165,4.347136015253209,1.0
73,1.6595562236344712,0.9990000128746033,5.790119155613054,0.9950000047683716,6.1033407325723985,0.9990000128746033,2.932706028348789,0.9850000143051147,4.222693576817493,0.9990000128746033,6.13199658439091,0.9940000176429749,3.444273256044509,0.9660000205039978,5.135688269882517,0.9959999918937683,3.1729505590813343,1.0,2.718659815880953,0.9990000128746033,2.2655420770647443,1.0,0.826175858425369,0.9990000128746033,3.273304096013492,0.9860000014305115,2.713047980935225,0.9929999709129333
74,2.7122630252154014,0.9990000128746033,3.825513618421674,0.9940000176429749,2.5355344552042305,0.996999979019165,4.497378704510426,0.9900000095367432,5.653136012953368,0.9990000128746033,1.8309252317012994,0.9980000257492065,5.488058170346401,0.9629999995231628,10.941895887866515,0.9639999866485596,2.319026733338328,0.9980000257492065,2.9513443320548784,1.0,5.668549650691204,0.9240000247955322,1.819781343163519,0.9670000076293945,3.873038588745804,0.9139999747276306,3.7624048312063736,0.9860000014305115
75,1.9817968366575285,1.0,2.378557271305387,0.9990000128746033,2.6687808608992047,0.9980000257492065,4.998143982087557,0.9900000095367432,2.386259144749983,0.9990000128746033,2.787860071334939,1.0,3.4213801590635375,0.9919999837875366,6.289198126302678,0.9860000014305115,4.249601391712258,0.9990000128746033,4.0430529819988745,1.0,2.9638855090239073,1.0,3.0432413533079563,0.996999979019165,3.4042372284577103,0.9990000128746033,6.048182382988927,1.0
76,4.03065876141162,0.9990000128746033,7.279521760749984,0.9950000047683716,4.918944491379405,0.9980000257492065,4.627636206553927,0.9940000176429749,2.1885027158597015,1.0,4.092500437559795,0.9990000128746033,2.256011703934005,0.9760000109672546,5.404044019767946,0.9710000157356262,1.1856070168205157,0.9980000257492065,4.554329394140362,0.9990000128746033,6.626715119335241,0.9890000224113464,10.672136852296381,0.9950000047683716,9.19636189112874,0.9850000143051147,2.516119330437305,0.8069999814033508
77,3.3824664245096416,0.9990000128746033,1.2209749843792719,0.9959999918937683,2.5986894316814464,1.0,8.853098240614807,0.9470000267028809,3.834267397452671,0.9980000257492065,2.7324203350349427,0.9990000128746033,2.491210555645915,0.9929999709129333,0.8952203211558887,0.9789999723434448,5.5263433023836495,0.9990000128746033,3.7332281747214844,0.9990000128746033,4.816314183637159,1.0,1.9866499162284879,0.9980000257492065,3.5976719820924528,0.996999979019165,,
78,4.1890453410737605,0.9990000128746033,7.873742924773103,0.9980000257492065,6.107198686787282,0.9990000128746033,4.828293680044587,0.9980000257492065,2.2899691274021237,1.0,5.65025396976313,0.9980000257492065,6.887480330355379,0.9980000257492065,4.525538905239929,0.9990000128746033,1.5036535239059672,1.0,3.64055287741236,1.0,2.2615408707815807,1.0,1.7790200760211468,0.9629999995231628,4.865269415639816,0.9879999756813049,2.4234311744344463,1.0
79,4.884465975815679,1.0,4.535432853837739,0.9980000257492065,3.0662289839441184,0.9980000257492065,7.159424493399757,0.9829999804496765,4.487098451794367,0.9990000128746033,2.9113635313251693,1.0,1.6957580831002088,1.0,7.051371381316952,0.996999979019165,3.83877711071444,0.9980000257492065,3.9603101121646396,0.9990000128746033,4.241873443533116,0.996999979019165,6.070452716428367,0.996999979019165,2.155714340682586,0.996999979019165,2.757158246057848,0.9990000128746033
80,1.478449303868894,0.9980000257492065,1.1248055641121752,0.9909999966621399,3.5783264864199364,0.9990000128746033,2.823644380043249,0.9909999966621399,7.44196236769383,0.9980000257492065,5.111402251263261,0.9919999837875366,5.026242509136382,0.9750000238418579,,,,,,,2.624643179553804,0.9990000128746033,3.30604955347197,0.890999972820282,8.78090645590357,0.968999981880188,3.8663627915307637,0.9559999704360962
81,1.4087269461044776,0.9990000128746033,2.6068058918953274,0.9909999966621399,4.001120867119892,0.9959999918937683,2.9769672376516936,0.9399999976158142,2.3077970415322593,0.996999979019165,1.4441961677874633,0.996999979019165,5.39330274682147,0.9919999837875366,4.473090810725243,0.9879999756813049,4.116145548821213,0.9990000128746033,4.440045755898493,0.9980000257492065,2.2000911240232055,1.0,4.957750478538867,0.9800000190734863,6.389752443387203,0.9929999709129333,0.9864877286140514,0.9990000128746033
82,5.487587200170601,0.9990000128746033,7.239080247321798,0.9850000143051147,3.566872263220328,0.9980000257492065,7.665901720094888,0.9660000205039978,5.238415674118022,1.0,9.900046892321312,0.996999979019165,3.641644874817234,0.9729999899864197,5.462178325221801,0.9869999885559082,5.336928781085007,0.9990000128746033,3.7169957498403736,0.9990000128746033,1.3100436029403113,1.0,11.122087178747185,0.9950000047683716,5.534998485359128,0.9940000176429749,2.7711762242911164,0.9869999885559082
83,2.175882225697653,0.9990000128746033,2.864140933538812,0.9829999804496765,5.192813173761406,0.9959999918937683,1.131917487626668,0.9909999966621399,3.4161978498145684,0.9990000128746033,2.083019071181329,0.996999979019165,3.4987687366259266,0.9940000176429749,1.8810198618396636,0.9900000095367432,1.6077630577173705,0.9990000128746033,3.260939278081272,0.9990000128746033,4.448347596163956,1.0,3.232689604180015,0.9959999918937683,3.799526267496082,0.9919999837875366,3.6455390976670525,0.9990000128746033
84,3.906986483454217,0.9990000128746033,1.8973057414758248,0.9710000157356262,0.38771062235846043,0.984000027179718,4.201753675989368,0.9440000057220459,3.2287896173107224,0.9990000128746033,5.623173405307521,0.9860000014305115,4.462816695777345,0.968999981880188,5.872880248145626,0.9890000224113464,4.614491317106219,0.9990000128746033,6.117088711844899,0.9990000128746033,2.321488101264808,1.0,4.1111390890268,0.9919999837875366,3.619260510170951,0.996999979019165,2.6560498474764223,0.9990000128746033
85,6.362508899411341,0.9980000257492065,,,3.6802766112590946,0.9959999918937683,1.0767332114790182,0.9959999918937683,4.48717351109363,0.9950000047683716,1.4724946570333484,1.0,2.0970978241646607,0.8870000243186951,3.744857943583439,0.9940000176429749,1.9434670934562812,0.9990000128746033,4.0549706063543445,0.9990000128746033,4.488935693464783,0.984000027179718,5.606324512544805,0.9950000047683716,7.464007024156053,0.9860000014305115,1.2229626774508862,0.9990000128746033
86,2.3694229384257226,0.9980000257492065,2.1093110187748065,0.9950000047683716,4.9800317135805825,0.996999979019165,5.359656478334401,0.9760000109672546,4.760813608095801,0.9940000176429749,2.2044242845796376,0.9990000128746033,4.999751056911306,0.9950000047683716,5.694558148892194,0.9959999918937683,2.28147554199643,0.9980000257492065,4.644979413871893,0.9990000128746033,0.48468707389220617,0.9990000128746033,0.8052063888429022,0.9829999804496765,5.4359182445776435,0.996999979019165,5.1485500982107695,0.9990000128746033
87,1.7575546480973419,0.9959999918937683,16.31598996684126,0.9919999837875366,8.097199093296558,0.996999979019165,11.853123138797988,0.9649999737739563,5.938245699380075,0.9940000176429749,8.314379396090152,0.9959999918937683,5.733737977064193,0.9729999899864197,4.426343475818243,0.9850000143051147,2.3109457193939154,0.9990000128746033,7.887111886248324,0.9990000128746033,3.6241700499178235,1.0,20.417886325112597,0.9710000157356262,22.537056536419424,0.9900000095367432,2.846849320735154,0.9990000128746033
88,3.1341053936330043,0.996999979019165,2.504485066438537,0.9710000157356262,7.528832022437505,0.9909999966621399,6.6000165526695005,0.8309999704360962,13.206882938120433,0.9990000128746033,5.775586029065024,0.9879999756813049,3.4538938009131397,0.9900000095367432,7.409336535345218,0.9620000123977661,3.7592195758011364,0.9990000128746033,9.042117050977904,1.0,2.633632118524673,0.9990000128746033,23.145763877189356,0.9800000190734863,16.44044822817131,0.9739999771118164,1.4676923127474373,1.0
89,6.537662297042756,0.9950000047683716,4.18787634326419,0.9890000224113464,2.917260868679644,0.9950000047683716,5.6677144039745215,0.9810000061988831,2.255144523743626,0.9990000128746033,1.7709384407977102,0.9929999709129333,2.0210117899173103,0.9729999899864197,3.931354535082427,0.9900000095367432,5.115508478070868,0.9990000128746033,4.335287582613073,0.9990000128746033,3.5857764711720836,1.0,4.837204882914619,0.9959999918937683,0.5809050834113202,0.996999979019165,6.241150850319624,1.0
90,3.593790686979684,0.9879999756813049,4.582185341646478,0.984000027179718,5.0066360202590205,0.9909999966621399,0.6551431615597825,0.9800000190734863,3.503903747114414,0.9909999966621399,6.806024012415977,0.9929999709129333,7.595965981471858,0.9929999709129333,7.982086294283973,0.8429999947547913,5.035846313234452,0.9990000128746033,6.430179333946784,0.9990000128746033,6.476543776563611,0.9990000128746033,2.2190105259938218,0.996999979019165,5.412107339694115,0.9990000128746033,3.136869075252149,0.9990000128746033
91,2.406142401324394,0.9959999918937683,5.351815966149207,0.9919999837875366,4.672345581559142,0.9980000257492065,4.039832620340526,0.9869999885559082,7.774083384899145,0.9990000128746033,2.7636625432650797,0.9959999918937683,4.513453622959061,0.9580000042915344,6.94925189277132,0.9900000095367432,1.2985018911340331,0.9990000128746033,2.12515815891295,0.9990000128746033,4.142434708903266,1.0,6.536706500584432,0.9950000047683716,5.6085945371544055,0.9900000095367432,4.346608404973596,0.9990000128746033
92,1.2810900787830304,0.9990000128746033,7.380992481859496,0.9359999895095825,5.168340258235358,0.9940000176429749,7.060053656187032,0.9860000014305115,7.92555820328884,0.9980000257492065,4.997898126937411,0.9959999918937683,10.002139530971007,0.972000002861023,16.569086867027018,0.9449999928474426,0.6720386847511319,0.9980000257492065,6.062021251560124,0.9990000128746033,4.599493830052256,0.9990000128746033,3.455648693116291,0.9929999709129333,2.3206811716430047,0.9919999837875366,3.40990779766706,0.9990000128746033
93,4.288812851809103,0.9990000128746033,4.494975551459251,0.9940000176429749,5.878657969597407,0.9980000257492065,6.091502785711109,0.9789999723434448,6.6427269574386365,0.996999979019165,2.346525701190874,0.996999979019165,3.4878902551047775,0.996999979019165,7.8745227553851445,0.968999981880188,3.338662077561632,0.9990000128746033,3.9426768319681873,1.0,1.6037830949353156,1.0,2.691540994000184,0.9890000224113464,5.754840019721012,0.9800000190734863,5.536439667684273,0.9990000128746033
94,2.6281084688650163,0.9869999885559082,1.494852017179008,0.9990000128746033,3.940020670487657,0.996999979019165,8.339313701482133,0.9509999752044678,6.424626879774532,0.9940000176429749,3.0458722500825006,0.9959999918937683,1.6884852014994065,0.9869999885559082,6.118051679024521,0.9929999709129333,2.3327325680315965,1.0,1.651513774550431,0.9990000128746033,4.684377300467096,1.0,1.9694032152300935,0.9990000128746033,2.691808123896326,0.9929999709129333,1.0101864495555803,0.9990000128746033
95,8.641672110122327,0.9900000095367432,9.098707999607253,0.9850000143051147,5.809801699265365,0.9890000224113464,0.9715843435393713,0.9890000224113464,3.408053075545493,0.996999979019165,2.422485004448728,0.9929999709129333,2.9933303000938496,0.9610000252723694,7.945234887283443,0.9829999804496765,3.6548944360404305,0.9990000128746033,2.078337014040378,0.9990000128746033,2.1897696028273193,0.9940000176429749,5.224159676676564,0.9729999899864197,3.1642850298649763,0.9990000128746033,4.164403392871555,1.0
96,4.159851336220226,0.996999979019165,13.016159793341064,0.8669999837875366,3.954215920476281,0.9909999966621399,10.974314471911915,0.953000009059906,2.3476910573838823,0.996999979019165,1.416600113698641,0.9919999837875366,5.735585373863467,0.9589999914169312,2.0502604210780033,0.968999981880188,3.246208067784558,0.9990000128746033,0.4709411209080427,0.9990000128746033,2.364764339786783,1.0,4.4959587562580055,0.9990000128746033,1.0710730416148586,0.996999979019165,3.972343101740138,1.0
97,,,3.218238217381456,0.9860000014305115,2.44033060670768,0.9980000257492065,3.021884352739148,1.0,1.6051296871069614,0.9959999918937683,2.882626077689628,0.9940000176429749,4.201506119282955,0.9879999756813049,1.0308911567365382,0.9959999918937683,4.756269956931608,0.9990000128746033,5.612316889781802,0.9980000257492065,4.217640917081059,0.9919999837875366,2.2947667893007373,0.9929999709129333,2.82758329991918,0.9959999918937683,1.3886767775331705,0.9990000128746033
98,5.804939205835439,0.9959999918937683,15.02914570997383,0.9620000123977661,1.4508495389305924,0.9940000176429749,2.7282082304621356,0.9670000076293945,6.5190941383144425,0.9959999918937683,0.6015517702924658,0.9940000176429749,4.656514665786352,0.9890000224113464,12.006458397465535,0.9509999752044678,4.069749180693652,0.9990000128746033,3.217589487588857,0.9990000128746033,2.265342389105032,1.0,0.9714659031801745,0.9980000257492065,1.5259954282241657,0.9829999804496765,1.6426337068657144,0.9980000257492065
99,2.749586842410185,0.9980000257492065,6.641333537512524,0.9769999980926514,4.447850516480895,0.9860000014305115,3.3629058596263617,0.9879999756813049,4.451834158978913,0.9959999918937683,3.7276145320909873,0.9760000109672546,6.123941305372352,0.9919999837875366,1.8838517379070718,0.9789999723434448,5.44138324918297,0.9959999918937683,4.65348067321742,0.996999979019165,1.2375641511465754,1.0,1.0223089839265993,0.9980000257492065,4.43680994537691,0.9950000047683716,4.538116555594454,0.9980000257492065
100,9.732593166951819,0.996999979019165,2.8362185108326585,0.9710000157356262,7.041238772645695,0.9980000257492065,3.9948877845158344,0.9869999885559082,1.9022530351532216,0.996999979019165,5.805023303313238,0.9950000047683716,4.2975993305565146,0.9909999966621399,4.476932296184114,0.9879999756813049,1.450747779476768,0.9990000128746033,3.135795574000554,0.9990000128746033,0.6912523115897894,1.0,3.1606949794139023,0.9990000128746033,2.8740036110882357,0.996999979019165,0.9512957328430446,1.0
101,1.7893307516615904,1.0,3.183209166194769,0.9909999966621399,2.040591446096979,0.9990000128746033,3.043110869074659,0.9919999837875366,3.0702260069445027,0.9990000128746033,1.3187211709678612,0.9980000257492065,1.0115391526617235,0.9909999966621399,7.104099684319896,0.9919999837875366,3.665839529937938,0.9990000128746033,1.8227452982009686,0.9980000257492065,4.027765392592826,1.0,1.6716367599262896,0.996999979019165,1.7546294344125328,0.9980000257492065,4.51162390433589,0.9990000128746033
102,12.899911501106253,0.9959999918937683,9.973906794731391,0.9520000219345093,0.8429412535503034,0.9980000257492065,3.269061475968471,0.9789999723434448,4.2976239256227045,0.9990000128746033,6.566361485666111,0.996999979019165,13.888356898270246,0.953000009059906,7.545781940452636,0.9900000095367432,4.12967228172554,1.0,7.582014099486159,0.9990000128746033,5.9037428309974995,0.9990000128746033,4.516988587271167,0.9929999709129333,4.650164334718919,0.9990000128746033,2.9798903811783384,1.0
103,4.785383073754472,0.9980000257492065,2.443025809224845,0.9779999852180481,2.0708871414502186,0.9929999709129333,3.357020254168924,0.9120000004768372,4.443335266644033,1.0,3.855974443869975,0.996999979019165,7.873314135104671,0.9789999723434448,5.214976509754816,0.9480000138282776,5.728898772198266,0.9990000128746033,2.973819800826449,1.0,1.9139468791223875,0.9990000128746033,5.4044530843209895,0.9890000224113464,5.886384108238597,0.9940000176429749,4.696306577055954,1.0
104,2.4427882311288345,0.9980000257492065,3.1078573822565714,0.9629999995231628,5.188002367859758,0.9940000176429749,1.3717025134056202,0.9900000095367432,2.5827009686841866,0.9980000257492065,2.416931725538846,0.9959999918937683,4.93694214258722,0.9860000014305115,1.7807438404153733,0.984000027179718,4.209470372362853,0.9980000257492065,2.7923048593639455,0.9990000128746033,4.432063308344963,1.0,3.2317478118053584,0.9929999709129333,3.608731456587896,0.9990000128746033,2.375929472953515,0.9990000128746033
105,3.7225000163606,0.9990000128746033,5.971918691600387,0.9919999837875366,5.500724844084048,0.996999979019165,1.611978519812658,0.9919999837875366,2.7836501062384547,0.9990000128746033,0.5471214025230675,0.9980000257492065,2.6608023119680904,0.9259999990463257,2.7017468010128183,0.996999979019165,4.06812469259344,0.9990000128746033,3.764903708030204,0.9980000257492065,1.5827657550806762,0.9980000257492065,4.03051837542437,0.9929999709129333,3.2420658158646596,0.9909999966621399,3.326142918947236,0.9990000128746033
106,3.4892304825665263,0.9990000128746033,2.43789872939922,0.9810000061988831,8.278321563152101,0.9959999918937683,2.636570656847043,0.9710000157356262,5.504420951172709,0.9929999709129333,4.173050667251686,0.9959999918937683,2.7971390991205958,0.9869999885559082,5.181725413234474,0.9980000257492065,3.232766649776661,0.9990000128746033,4.414446927298109,0.9980000257492065,3.247057626410031,1.0,4.253370483570265,0.9929999709129333,0.9873536856058737,0.9929999709129333,2.7027189593201943,0.9990000128746033
107,1.6628514876319875,0.996999979019165,3.224445765088209,0.968999981880188,4.856770919448722,0.9919999837875366,9.289281235303404,0.9829999804496765,8.666012843302374,0.996999979019165,2.528879164259728,0.9959999918937683,2.8732820358119917,0.9850000143051147,17.423309648384738,0.9259999990463257,1.6596219486118335,0.9990000128746033,2.5283761024468348,1.0,1.855231309357982,1.0,1.7362951674620821,1.0,4.381065804544436,0.9990000128746033,4.313984939039025,0.9990000128746033
108,3.74962713841414,0.996999979019165,8.222252694829427,0.9200000166893005,4.142929402256055,0.9990000128746033,3.0960685394193224,0.9900000095367432,4.6563766093111125,0.9990000128746033,5.621481068966371,0.9959999918937683,5.855820433724657,0.9800000190734863,7.8284226684179705,0.9819999933242798,,,5.894682392366265,0.9980000257492065,2.8170842836986805,1.0,4.932466149075843,0.9990000128746033,1.8917111816043553,0.9990000128746033,2.2249474619154004,0.9980000257492065
109,3.900723117134806,0.9990000128746033,8.657147391815737,0.9929999709129333,7.760849420413439,0.9950000047683716,1.817206715243735,0.9919999837875366,9.907393807061101,0.9919999837875366,4.405725082594988,0.9900000095367432,3.305649690961177,0.9900000095367432,3.2799242099584447,0.9980000257492065,3.995824867724248,1.0,3.4331986520325097,0.9990000128746033,3.256288704979771,1.0,2.1756429044067955,0.9950000047683716,4.26435372412942,0.9959999918937683,1.6644320143569624,0.9990000128746033
110,4.528661201823446,0.9980000257492065,8.123381359724808,0.9810000061988831,5.509546515340092,0.9919999837875366,1.148922935531384,0.9369999766349792,4.2795325338568,0.9980000257492065,2.7058085463668338,0.9919999837875366,0.718456699921649,0.9850000143051147,7.001687283466981,0.9850000143051147,7.670864106676501,0.9990000128746033,3.9443028225231647,0.9990000128746033,2.6331399182947544,1.0,2.2483422033068825,0.996999979019165,1.7680220341632473,0.9929999709129333,2.9216773533451543,1.0
111,2.7750869695892604,0.9959999918937683,0.8166404344954824,0.9959999918937683,2.5563910211666294,1.0,1.0523118184945415,0.9940000176429749,4.175162272541556,0.996999979019165,2.6639438560466817,0.9980000257492065,3.1288849915828836,0.9959999918937683,4.275437867528661,0.9950000047683716,3.9248704681863047,0.9980000257492065,2.6426387069180315,0.9990000128746033,4.850484809141465,1.0,5.791764505336335,1.0,2.8213067042680664,0.9990000128746033,4.486300887355257,1.0
112,9.805091564805734,0.8809999823570251,5.491395570086734,0.9890000224113464,3.8407946871122007,0.996999979019165,9.65970039508558,0.9879999756813049,6.103073813736065,0.9959999918937683,4.293974344389311,0.9819999933242798,1.804472478944579,0.9919999837875366,4.917783378605831,0.9210000038146973,6.381252954392734,0.996999979019165,2.4095220225448575,0.9990000128746033,4.1408779279511405,0.9980000257492065,0.9114340141654143,0.9940000176429749,4.660812663656425,0.9929999709129333,5.023028446187614,0.9990000128746033
113,1.9086214540517097,0.9929999709129333,1.220431724200665,0.9779999852180481,1.9929903507723539,0.9980000257492065,3.1401275976135707,0.9959999918937683,4.7456343690848435,0.9919999837875366,5.140113940110129,0.9980000257492065,7.00202375743949,0.9909999966621399,8.129814192421703,0.9940000176429749,3.0619752158865317,1.0,3.748748945221233,0.9990000128746033,3.325491213268908,1.0,3.222750244840828,0.9800000190734863,1.9060743349827376,0.9890000224113464,1.2043555032273447,0.9990000128746033
114,5.349089609877968,0.9980000257492065,3.399700645837681,0.972000002861023,2.9032329895476114,0.9940000176429749,3.0076780489891743,0.9890000224113464,8.215211757293728,0.9900000095367432,3.171954745928387,0.9950000047683716,4.40165019097493,0.9810000061988831,1.1045652207549408,0.972000002861023,0.4037465727058013,0.9990000128746033,3.3221429747706366,0.9990000128746033,4.210145006763365,1.0,7.763316581617574,0.9990000128746033,5.162708468844187,0.9980000257492065,4.031338398591424,1.0
115,0.5363538058767797,0.9980000257492065,6.127327444178705,0.9929999709129333,6.58593710526695,0.9980000257492065,5.952588282354171,0.9779999852180481,2.854125382386586,0.9990000128746033,4.239960028418667,0.9869999885559082,4.518347475328906,0.9929999709129333,1.9560740878932101,0.996999979019165,0.6322092049271069,1.0,1.4681326194050217,0.9990000128746033,1.9174341628507858,1.0,7.327129990518128,0.9990000128746033,5.902915614773179,0.9980000257492065,8.228191087289002,0.9980000257492065
116,8.977919584791008,0.9990000128746033,4.227853196536125,0.9919999837875366,12.969182698576152,0.996999979019165,3.9878488005861774,0.9850000143051147,1.1521195550479908,0.9959999918937683,2.0735694771681223,0.996999979019165,4.261649912677349,0.9810000061988831,7.346109371431681,0.9959999918937683,0.38148400891176715,0.9990000128746033,2.4173679424715213,0.9950000047683716,3.449213119980774,1.0,4.212919635976526,0.9940000176429749,,,,
117,3.2912892524792996,0.9940000176429749,7.0663316134368905,0.9769999980926514,8.295003519746304,0.996999979019165,36.32633606314734,0.9599999785423279,5.149065343062617,0.9879999756813049,15.314856011162123,0.9879999756813049,23.5312942665821,0.9879999756813049,4.735216456800061,0.9350000023841858,4.498916786074466,0.9950000047683716,2.611245710382522,0.9950000047683716,1.980428585229079,1.0,19.346462086577418,0.9990000128746033,0.9212086544912456,0.9959999918937683,12.300094481902454,0.9990000128746033
118,,,,,2.204133466700949,0.9990000128746033,2.0801741709963792,0.9919999837875366,5.938041460853309,0.9670000076293945,1.5947628504751548,0.996999979019165,1.4056385077849063,0.9919999837875366,7.555644884827491,0.9940000176429749,2.2625861680494443,0.9990000128746033,1.5838645815069814,0.9950000047683716,2.982176752805729,1.0,6.556980512755687,0.9929999709129333,1.0249024306180192,0.996999979019165,3.674452378418711,0.9990000128746033
119,2.8615259823192916,0.9990000128746033,4.437070555888901,0.996999979019165,2.368201846151215,0.9929999709129333,3.774090030503095,0.996999979019165,2.008336870384389,0.9990000128746033,2.4751293268174237,0.996999979019165,7.858576367369857,0.9890000224113464,1.7207097313818829,0.9980000257492065,3.589594176406713,0.9990000128746033,2.1255011154807213,0.9990000128746033,,,5.556959986617635,0.9959999918937683,1.874754923421489,0.9980000257492065,2.7682422925499752,1.0
120,5.433881962571432,0.9980000257492065,6.045650625370592,0.9769999980926514,2.1613803873066426,0.996999979019165,6.841015307676582,0.9860000014305115,4.523648405884684,0.9929999709129333,2.444785609291476,0.9959999918937683,3.0092262261104925,0.9819999933242798,,,,,,,1.7050574892269645,1.0,7.628460099172251,0.9990000128746033,3.6983537497870667,0.9860000014305115,3.9680370659558104,1.0
