scorer,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul
individuals,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,single,single,single,single,single,single,single,single
bodyparts,Client_Eye_L,Client_Eye_L,Client_Eye_R,Client_Eye_R,Client_FinBase_L,Client_FinBase_L,Client_FinBase_R,Client_FinBase_R,Client_FinTip_L,Client_FinTip_L,Client_FinTip_R,Client_FinTip_R,Client_Mouth,Client_Mouth,Client_Spine_1,Client_Spine_1,Client_Spine_2,Client_Spine_2,Client_Tail,Client_Tail,Client_TailTip,Client_TailTip,Cleaner_Mouth,Cleaner_Mouth,Cleaner_Spine1,Cleaner_Spine1,Cleaner_Spine2,Cleaner_Spine2,Cleaner_Tail,Cleaner_Tail
metrics,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf
132,5.059701612068279,1.0,3.0859284823795736,0.9990000128746033,3.040040955090562,0.9990000128746033,0.09821367278171368,1.0,2.8927831507547124,0.9959999918937683,6.2525234004367825,0.996999979019165,0.6277436930314249,1.0,0.04197726872348989,0.9919999837875366,4.524114344081555,0.968999981880188,0.7943481947381834,0.9990000128746033,6.812175118856451,0.9990000128746033,5.176659058633236,0.9990000128746033,3.0646338090410628,0.9879999756813049,2.177505243680028,0.9470000267028809,0.9942624327923454,0.9980000257492065
133,0.7899675690983473,0.9990000128746033,3.4987349507748444,1.0,0.6632574633510764,0.9980000257492065,1.913478415978296,0.9990000128746033,8.381715507133869,0.9869999885559082,1.7016661757399063,0.9959999918937683,3.898440820475769,1.0,3.5943268199084355,0.996999979019165,5.017160255426527,0.9940000176429749,0.6547841922648443,0.996999979019165,6.125944796784976,0.9900000095367432,2.0088900898276747,1.0,5.188466742112662,0.9869999885559082,0.6653062586312997,0.9739999771118164,1.55801643912871,1.0
134,1.8604803066261417,0.9990000128746033,2.374959219985303,0.9990000128746033,1.2103889978034952,0.9990000128746033,2.844170633355247,1.0,8.831169352464402,0.9940000176429749,9.539226553874663,0.996999979019165,2.353853324521066,1.0,4.570110989039876,0.9940000176429749,9.766528894426196,0.9789999723434448,3.3104350997012038,0.9980000257492065,1.0805471599827523,0.9990000128746033,2.735043702706888,1.0,4.536033975162211,0.9959999918937683,6.342317216089801,0.9940000176429749,1.6697019277366765,0.9990000128746033
135,6.142113282253465,0.9990000128746033,4.365006981299025,1.0,17.875663917399045,0.9980000257492065,0.47412328413077404,1.0,28.529059943669008,0.9959999918937683,4.772110717377029,0.9959999918937683,1.9738426823798059,1.0,6.621885066488517,0.9919999837875366,3.2847407269419175,0.9900000095367432,3.808462363518357,0.9990000128746033,3.410299876643339,0.996999979019165,2.2947811480220413,1.0,5.140906534174681,0.9929999709129333,3.267882377510261,0.9900000095367432,1.7194246921285132,0.9990000128746033
136,5.754725481717404,0.9990000128746033,1.3078662326838078,1.0,1.623568185868476,1.0,2.0298840944184584,1.0,5.096746115614753,0.996999979019165,12.852251740517108,0.9950000047683716,1.9348000913167183,1.0,3.648311867888578,0.9929999709129333,5.910703402978876,0.9860000014305115,0.6724289197635148,0.9980000257492065,2.991292429272059,0.9990000128746033,2.8017631723099052,0.9919999837875366,2.227817216511418,0.6549999713897705,3.2236413237887658,0.3529999852180481,,
137,3.127869693035304,0.9990000128746033,5.706281590786938,1.0,4.546964124549043,0.9980000257492065,3.7228004542654416,1.0,9.643449147623565,0.9829999804496765,2.422520937047164,0.9940000176429749,2.1059940738809937,1.0,6.185090567538333,0.9940000176429749,1.3677096967391942,0.9879999756813049,4.846554150646685,0.9990000128746033,3.236868912614633,0.9990000128746033,2.5972356833336057,0.9990000128746033,11.43167754245512,0.9919999837875366,16.019926256188757,0.984000027179718,1.6401144848376523,0.996999979019165
138,2.461956764080212,0.9990000128746033,5.976739558384715,0.9980000257492065,4.108656541139988,0.9990000128746033,2.661481769277368,0.9980000257492065,4.6792193348399955,0.9850000143051147,2.6182769187264023,0.9929999709129333,2.7004245970318514,1.0,2.254456754586187,0.9789999723434448,4.554840178641301,0.9860000014305115,3.975724509881318,1.0,3.4651781264287993,0.9950000047683716,2.8000378835574815,1.0,4.906239718847474,0.9950000047683716,13.669690076081855,0.9929999709129333,1.36803506935468,0.9980000257492065
139,3.494460639450911,0.9990000128746033,7.491212742186429,0.9990000128746033,1.0805525162370646,0.9990000128746033,1.735436941536972,0.9990000128746033,5.959655281764171,0.9919999837875366,4.142265409792662,0.9950000047683716,4.055852023610226,1.0,2.6858341043275744,0.9950000047683716,0.699456012352489,0.9850000143051147,2.4381447867984796,0.9990000128746033,3.1063074614617414,0.9990000128746033,2.594110827582525,1.0,4.8837238125672915,0.9909999966621399,3.199121337402604,0.9869999885559082,3.9582262246335413,1.0
140,4.757948361937708,0.9990000128746033,1.9970086062290333,0.9990000128746033,1.0144117071229235,0.9980000257492065,4.555211894235913,1.0,2.471041979643702,0.9959999918937683,3.3892568691030447,0.9950000047683716,2.30454459755447,1.0,3.9972606840526548,0.9890000224113464,7.977760959371603,0.9909999966621399,3.882085671921072,0.9950000047683716,1.9238482633190146,0.9980000257492065,3.250738564753373,0.9980000257492065,3.502122914746436,0.9940000176429749,3.6486284134293645,0.9789999723434448,2.5605267365555537,0.996999979019165
141,3.801980682849601,0.996999979019165,5.341192126373175,0.9980000257492065,1.2166487652324345,0.9990000128746033,3.823918078354467,0.9950000047683716,5.989936967327623,0.9959999918937683,1.8185188982089049,0.9959999918937683,0.9044921153260866,1.0,1.3272566728876392,0.9959999918937683,1.140840894973423,0.972000002861023,1.6106641923775429,0.996999979019165,9.769086236352273,0.9980000257492065,2.6872691312700754,1.0,1.3264462096619123,0.9760000109672546,5.392655353943514,0.9610000252723694,1.4880086724428907,1.0
142,4.094054888271974,0.9990000128746033,2.0341574329887653,0.9990000128746033,3.234692791298101,0.9990000128746033,1.029181780449376,1.0,4.030325232713298,0.9950000047683716,2.9841516354512105,0.9950000047683716,1.9338594849214727,1.0,3.312092163696452,0.9950000047683716,5.998401240793739,0.9900000095367432,1.720486099858871,0.9990000128746033,2.9126756083412313,0.9990000128746033,5.714190325795229,1.0,6.001566415367066,0.996999979019165,6.0269176043135095,0.9789999723434448,1.3591946862393154,0.9990000128746033
143,5.263878851035749,0.9980000257492065,6.01684208294799,0.9990000128746033,5.381787648085848,0.9959999918937683,4.562950657668811,0.9990000128746033,5.049027839231021,0.9959999918937683,4.761129589078177,0.9950000047683716,3.0759812314410127,1.0,4.677873592656175,0.9950000047683716,12.008160105283507,0.9829999804496765,5.321698463469114,0.9990000128746033,0.6667408584114295,0.9980000257492065,3.84381358581377,0.9990000128746033,5.44118006609641,0.9919999837875366,2.1798681162993976,0.9890000224113464,1.9309337035040979,1.0
144,1.422337377234734,0.9990000128746033,2.9503466194300505,0.9990000128746033,1.6880489657863502,0.9990000128746033,4.540962421254282,0.9990000128746033,5.008190663247903,0.9959999918937683,1.6267003750831033,0.9940000176429749,1.7748589053937411,1.0,2.523569088866315,0.9929999709129333,6.443610919620319,0.9599999785423279,4.502322971865983,0.9959999918937683,5.962802566622924,0.9990000128746033,2.1586708586311487,0.9990000128746033,2.5654530969941765,0.9919999837875366,2.911808147348738,0.972000002861023,1.489374163981492,0.9990000128746033
145,6.444425593246761,0.9980000257492065,5.98717823855313,0.9990000128746033,4.836939892706717,0.9990000128746033,4.641875819526648,0.9990000128746033,5.191128872824319,0.9589999914169312,5.963213397270502,0.9929999709129333,0.7838958668524871,0.996999979019165,3.07690309182001,0.9980000257492065,5.007241159778713,0.9890000224113464,3.2262321686913076,1.0,5.167794462872966,0.9990000128746033,1.795027959243673,0.9990000128746033,3.086091077868404,0.996999979019165,1.568327680003413,0.9829999804496765,5.037674971487031,0.9990000128746033
146,4.668063932304567,1.0,0.49940123551827775,1.0,3.9047719480003824,0.9990000128746033,1.6584126752273387,0.9990000128746033,1.9417981178499737,0.9909999966621399,5.981147263414324,0.9950000047683716,1.7673362807354398,1.0,4.103956530422846,0.9959999918937683,0.6208782123203318,0.9860000014305115,3.88658975839908,0.9990000128746033,2.6828063983573625,0.9990000128746033,4.05057334799231,1.0,2.2133530083198605,0.9959999918937683,8.451165072048967,0.9879999756813049,2.286415621932381,0.9990000128746033
147,5.492245745570465,0.9990000128746033,1.2894936027365282,0.9990000128746033,4.057231797989228,0.9990000128746033,2.82003391662127,1.0,7.253620124364963,0.9900000095367432,2.848067302507947,0.9940000176429749,1.5357078782911024,1.0,4.394106689622007,0.9909999966621399,2.9501815921149652,0.9919999837875366,3.217980428480709,0.9980000257492065,4.233180200730128,0.9980000257492065,3.1198347305032557,1.0,6.133559236582218,0.9950000047683716,4.034967942132416,0.9879999756813049,3.8296854813029175,1.0
148,3.4772232355662287,0.9990000128746033,3.0095792691004766,0.9990000128746033,7.202695987847315,0.9980000257492065,4.962351921948076,0.9950000047683716,3.1778017563409313,0.9940000176429749,0.7777791405388719,0.9850000143051147,3.546536043309348,1.0,1.0745292288536146,0.9879999756813049,3.65706981626308,0.9660000205039978,1.4054284956559182,0.9980000257492065,5.136655036551226,0.996999979019165,2.4131408572130857,0.9959999918937683,1.826172649892192,0.9850000143051147,1.686173423818314,0.9850000143051147,1.3329695336299465,0.9980000257492065
149,1.9902422529716557,0.996999979019165,4.118023165457221,0.9990000128746033,1.8777239207452328,1.0,3.5059029226896663,0.9750000238418579,1.7019736660282019,0.9950000047683716,4.3516981291569214,0.9750000238418579,2.258124376574913,0.9919999837875366,2.8251691129060097,0.9940000176429749,2.367268968476872,0.9890000224113464,0.8169041959165049,0.9990000128746033,3.2431204673086396,0.996999979019165,2.4141168974862883,1.0,3.977579324811021,0.9919999837875366,1.8669261780795208,0.9890000224113464,2.7495856728771093,1.0
150,6.4018757706820155,0.9980000257492065,3.568888889621973,0.9959999918937683,5.2738668045403765,0.9959999918937683,1.9330058517199935,0.9549999833106995,11.204213470324873,0.9319999814033508,7.832152226550799,0.9810000061988831,3.5359301509188077,1.0,12.542145615077915,0.9750000238418579,12.441342025385092,0.9879999756813049,3.0172557688503896,0.9980000257492065,1.5871266702693085,0.996999979019165,3.0014080296139007,1.0,6.85324232652321,0.996999979019165,5.577443924780336,0.984000027179718,0.3144651895540072,0.9990000128746033
151,5.0125957599427595,0.9980000257492065,1.5390907542049959,1.0,5.754372529872598,0.9990000128746033,5.005516445707484,0.996999979019165,1.498041169031458,0.9959999918937683,4.038758817078039,0.9959999918937683,3.0166515623122363,0.9990000128746033,1.9515758029349362,0.9940000176429749,5.364437783743,0.9890000224113464,3.08348116650668,0.9980000257492065,9.290848410508824,0.9980000257492065,2.482191922967835,0.9990000128746033,2.6023648662516456,0.9800000190734863,5.142088908906916,0.9869999885559082,4.671473398278094,0.9990000128746033
152,3.0817204023826372,0.9800000190734863,3.9231044225241334,0.9929999709129333,,,0.13198605919322665,0.9959999918937683,,,1.65217980086232,0.9929999709129333,3.8163041736687644,0.9980000257492065,5.731288434921995,0.9929999709129333,5.354185241525649,0.9919999837875366,3.947939840700787,0.9980000257492065,5.829585202454001,0.9990000128746033,0.43537175241882065,1.0,5.692861305237957,0.9940000176429749,1.9468932284657763,0.9929999709129333,4.25206781374221,0.9990000128746033
153,0.9680732635377953,0.9980000257492065,5.669687971707868,0.9950000047683716,1.718658174170126,0.9980000257492065,1.8837043373726046,0.9959999918937683,2.950185835789675,0.9940000176429749,6.631123674179086,0.9919999837875366,2.0442593384117576,0.9990000128746033,5.552516726471796,0.9940000176429749,4.524084505734303,0.9919999837875366,4.4941625346481535,0.9990000128746033,3.665315609635804,0.9990000128746033,2.026172356881348,1.0,1.1747050143331639,0.9959999918937683,4.252159380353271,0.9919999837875366,0.355367104033772,0.9990000128746033
154,1.288588889085678,0.9990000128746033,2.908156321616937,0.9990000128746033,3.5298912350840568,0.9990000128746033,3.9663869404241896,0.9909999966621399,3.4536814282073354,0.9959999918937683,1.5816434747381403,0.9520000219345093,3.3774128591521846,1.0,2.9981287149211275,0.9869999885559082,6.913814925446884,0.9879999756813049,2.0056104136357757,0.9990000128746033,2.697374667633517,0.9990000128746033,1.967180098187873,1.0,4.914792379357907,0.9959999918937683,2.7232316756233206,0.9940000176429749,1.4795785814273013,1.0
155,5.497073207059204,0.9990000128746033,4.628030337805129,0.9980000257492065,2.6184974582845366,1.0,1.5365142738132194,0.9980000257492065,1.6786960583413,0.9800000190734863,7.817796246921702,0.996999979019165,1.4574179151146118,1.0,3.30018716213416,0.9900000095367432,0.9623792328590824,0.9940000176429749,1.0593895972430607,0.9950000047683716,3.8160322404665967,0.9929999709129333,4.264127278076382,1.0,7.966123197723195,0.9950000047683716,8.043617603238008,0.9909999966621399,7.244438072685103,0.9990000128746033
156,6.368759081480352,0.9980000257492065,2.036616513313815,0.9990000128746033,,,3.200899250118155,1.0,,,2.1241722411577153,0.9940000176429749,0.20171783993646827,1.0,3.0914777057522507,0.996999979019165,2.3173392428117534,0.9760000109672546,3.4172793822022776,0.9990000128746033,2.3619298393967023,0.9990000128746033,1.9190496924301343,1.0,4.141486774981315,0.9959999918937683,3.685258234673944,0.9890000224113464,2.9002736524213706,1.0
157,2.610261396707757,0.9980000257492065,3.4123723845498204,0.996999979019165,3.86313172964132,0.9980000257492065,3.1569494295323683,0.9940000176429749,3.6838777569149372,0.9950000047683716,4.51210501939259,0.9850000143051147,2.7421862152218983,1.0,6.9358608178303784,0.9860000014305115,5.397260082540833,0.9829999804496765,3.4884666813106446,0.9990000128746033,2.2142554996769923,0.996999979019165,4.741476935197811,0.996999979019165,3.7061083038652676,0.9890000224113464,4.449230990110874,0.9710000157356262,3.338234846016065,0.9959999918937683
158,1.8212461726488658,0.996999979019165,1.3245092565448355,0.9980000257492065,2.806016064798487,0.9990000128746033,1.6239331610113636,1.0,3.028167899935917,0.9940000176429749,3.230122365047693,0.9950000047683716,2.949198309146313,1.0,6.561560346906836,0.9860000014305115,3.0192943982995684,0.984000027179718,1.952696821681825,0.9990000128746033,3.50289113507098,0.9940000176429749,2.3537257944846206,1.0,1.7224384627210396,0.9980000257492065,6.804187390936048,0.9800000190734863,4.494603000190623,1.0
159,,,4.9201848107121675,0.9980000257492065,,,4.452125825166931,0.9929999709129333,,,3.5301043321271126,0.9860000014305115,2.1633304416557353,1.0,0.986846677660575,0.9800000190734863,5.051261988887396,0.9810000061988831,2.700507168312649,0.9919999837875366,3.5427898944469156,0.9919999837875366,1.3372219765603284,1.0,2.3061009553087226,0.9959999918937683,2.698025842132553,0.9919999837875366,2.5468869772302583,0.9990000128746033
160,6.429124088342344,0.9950000047683716,0.7635679713741959,0.9980000257492065,3.7677745088409975,0.996999979019165,1.1863384626145317,0.9890000224113464,3.9945831697836747,0.9800000190734863,3.1119500961530275,0.9649999737739563,1.0240706352187678,1.0,4.800923671871727,0.9409999847412109,5.271488450095656,0.984000027179718,2.5343891607763305,0.9980000257492065,5.658963562692804,0.9900000095367432,5.094863687482933,0.9990000128746033,1.5837777155688308,0.9940000176429749,1.8038021017731185,0.9520000219345093,1.2559093190408899,0.9660000205039978
161,1.717186490327469,0.9950000047683716,4.37793046495805,0.9990000128746033,3.9555192698177737,0.9850000143051147,0.890767913584289,0.9990000128746033,7.370778224674507,0.8830000162124634,3.747397199644979,0.9940000176429749,1.0283329177077105,1.0,1.5878012643430697,0.9929999709129333,3.692565290058147,0.9789999723434448,2.535308657606155,1.0,2.9341052299421198,0.9990000128746033,2.1662818635561525,0.9980000257492065,3.3356779985215286,0.9900000095367432,1.9397080053093003,0.9879999756813049,1.0263948629863233,0.9919999837875366
162,,,5.412207565541865,0.9980000257492065,,,6.776410896854246,0.9980000257492065,,,0.689744135785808,0.9860000014305115,1.0115784841698852,1.0,2.605952152145882,0.9890000224113464,9.011398651044896,0.9610000252723694,1.7393673769987241,0.9990000128746033,5.336604139782793,0.9649999737739563,1.1316481400500644,1.0,4.3544090490424,0.9829999804496765,8.248090098549266,0.9739999771118164,1.498723417915355,0.9980000257492065
163,,,3.9281198603870036,0.9950000047683716,,,,,,,,,3.6139492820999637,0.9959999918937683,1.0536298849122396,0.9919999837875366,0.9786873204503607,0.9860000014305115,2.0194506974086317,0.9990000128746033,2.288560291979184,0.9950000047683716,0.5637280589569161,1.0,2.122473355973936,0.9940000176429749,2.3478106130928187,0.9869999885559082,4.0561644769064475,0.996999979019165
164,2.1379348737657464,1.0,3.2522369843945333,0.9990000128746033,5.836682183595728,0.9990000128746033,4.8173497371053795,0.9990000128746033,1.1818755286343314,0.9959999918937683,3.3151423039357306,0.9959999918937683,5.16511021330308,0.9990000128746033,3.3044846442643836,0.9959999918937683,2.1586355671190964,0.9940000176429749,3.5159102171734222,0.9990000128746033,10.188812965665635,0.996999979019165,0.5967763371921706,1.0,3.4609057222296387,0.9950000047683716,5.89227408396974,0.984000027179718,5.752551842284693,0.9990000128746033
165,4.262625293698815,0.9990000128746033,1.2024427426824127,0.9990000128746033,3.5875084882536905,0.9990000128746033,3.387359733929858,1.0,2.486487792057839,0.9940000176429749,6.1823822339567975,0.9929999709129333,0.8917846478072294,1.0,2.7259407076742517,0.9929999709129333,6.152873897981757,0.9869999885559082,0.8426169328465312,0.9980000257492065,1.724763411109213,0.9980000257492065,4.015319108852941,0.9980000257492065,2.5071412948478713,0.9909999966621399,2.2525770870129658,0.9179999828338623,3.374181730088165,0.996999979019165
166,4.823206312659722,0.996999979019165,2.8298356142155376,1.0,2.24589506337671,0.9980000257492065,4.499978817591713,0.9980000257492065,2.863268590858826,0.9909999966621399,2.836191395543076,0.9860000014305115,4.146624470504356,1.0,3.110907507050785,0.9980000257492065,1.9320329310631863,0.9950000047683716,2.8798619769955573,0.9990000128746033,6.028058367373421,0.9990000128746033,3.4389871546718367,1.0,2.120221737207585,0.9940000176429749,1.6837035510976672,0.9829999804496765,2.828997043689968,0.9980000257492065
167,5.3977707068395375,0.9909999966621399,2.626302055846709,0.9990000128746033,3.7874841568878153,0.9890000224113464,1.4435076623574195,0.9950000047683716,3.2918227952320285,0.9760000109672546,6.606805263413281,0.9800000190734863,3.3176642702062975,0.996999979019165,3.55636888257873,0.9860000014305115,3.6263660258157007,0.9919999837875366,1.05844468511443,0.9990000128746033,4.407450979269893,0.9959999918937683,2.561844852287742,0.9990000128746033,5.4660131838629775,0.996999979019165,2.7729213597663267,0.9869999885559082,2.7032270552394575,0.9990000128746033
168,,,5.877697851816759,0.9539999961853027,,,0.8459654759193126,0.9980000257492065,,,2.5042606772850937,0.9929999709129333,2.0007416277694245,0.9990000128746033,0.3238821866694239,0.968999981880188,3.8819762248893124,0.9829999804496765,3.1868721821531794,0.9950000047683716,1.8733008981491086,0.9990000128746033,3.141246380186776,0.9990000128746033,0.5902140785895978,0.9850000143051147,3.2023856726260216,0.9909999966621399,1.4666285318516115,0.9990000128746033
169,3.8433103147060077,0.9980000257492065,1.6301659900920664,0.9990000128746033,5.838423552056583,0.996999979019165,5.646371024448645,1.0,8.812172349304886,0.9670000076293945,5.200035725379424,0.9900000095367432,1.4554848150439814,1.0,10.474656886164812,0.9860000014305115,11.460870322541131,0.9829999804496765,3.3794855678479583,0.9990000128746033,2.3112099401331383,0.9990000128746033,0.6900827058950968,0.9990000128746033,2.0987392204191013,0.9959999918937683,0.47164016543943804,0.9940000176429749,4.061116458662699,0.9990000128746033
170,0.324408908906743,0.9800000190734863,2.484167057704615,0.9940000176429749,,,4.989133272207248,0.9959999918937683,,,1.3519506137735817,0.9779999852180481,4.699351764329902,0.9990000128746033,1.8099995150603976,0.9950000047683716,18.556258544272232,0.9850000143051147,1.7891241452967255,0.9990000128746033,0.4794028880745619,0.9959999918937683,1.1960468763740706,1.0,1.8647758399264207,0.996999979019165,2.341837340858199,0.9919999837875366,1.0772185596095274,0.9980000257492065
171,3.37246949731684,0.9990000128746033,2.6761169587530875,0.9990000128746033,2.2756987823240014,0.9990000128746033,,,1.3642054045432135,0.9940000176429749,,,1.896862257143124,0.9990000128746033,2.712769129259836,0.9929999709129333,11.178463676193605,0.9869999885559082,3.932895674624918,0.9990000128746033,2.094014036522046,0.996999979019165,3.0437073490911284,1.0,3.6420889341250864,0.9900000095367432,1.8379313341146717,0.9950000047683716,1.9049727956601576,1.0
172,2.2807796197964127,0.9789999723434448,7.831966839216626,0.9929999709129333,8.652550220965107,0.9570000171661377,2.064284707034211,0.9950000047683716,5.71121407050105,0.9430000185966492,3.8000250136216516,0.9850000143051147,0.9048574479862416,0.9950000047683716,3.2447599534673714,0.9919999837875366,2.240157879682104,0.9879999756813049,0.4723657123417806,0.9990000128746033,3.3441696918094053,0.9980000257492065,1.4581847427734829,0.9990000128746033,1.8044094289936068,0.984000027179718,4.941481733914346,0.9769999980926514,3.5780522199709415,0.9990000128746033
173,3.802989353979037,0.9959999918937683,,,5.413227585663193,0.9990000128746033,,,4.620087563536748,0.9929999709129333,,,2.95648641271685,0.9990000128746033,2.842726725215941,0.9980000257492065,3.5450056355853254,0.9879999756813049,1.874596218059933,1.0,5.999097799218497,0.9950000047683716,2.6097459623794483,1.0,1.5209827161188243,0.9929999709129333,5.576549787606292,0.9879999756813049,2.763747719055137,0.9990000128746033
174,1.0897311273936654,0.9890000224113464,6.707866765883088,0.9879999756813049,7.316624858780398,0.9980000257492065,,,4.10272439291981,0.9909999966621399,,,2.407862569814985,0.9980000257492065,9.784575261830728,0.9929999709129333,1.2857027608101494,0.9850000143051147,4.617222898245824,0.9950000047683716,,,3.8581238230956814,0.9829999804496765,9.211291422770522,0.5569999814033508,6.011167664753553,0.9129999876022339,1.8925365815846902,0.9980000257492065
175,2.692769861426474,0.9990000128746033,1.9070968287765933,0.9980000257492065,3.875382456356787,0.9909999966621399,,,2.8784270537956886,0.9919999837875366,,,2.4147315970162757,0.9990000128746033,2.3231647387991847,0.9959999918937683,1.7308991021775182,0.9919999837875366,3.707854607788039,0.9990000128746033,2.7379884024905063,0.996999979019165,3.2205408325698546,1.0,4.571934670918223,0.9950000047683716,2.9768421963646556,0.9829999804496765,2.9466129060070143,0.9990000128746033
176,3.0005746766899124,0.9879999756813049,2.682393381026388,0.9909999966621399,25.167130934526956,0.06300000101327896,,,1.834456480462399,0.023000000044703484,,,5.831085100293647,0.9990000128746033,7.5567023740972585,0.9940000176429749,6.884355529233311,0.9739999771118164,5.8634155385357305,0.9990000128746033,2.894365135230936,0.9879999756813049,1.8686757032778112,0.9990000128746033,1.974366017254027,0.9959999918937683,6.311749984499439,0.9890000224113464,0.8361222192428419,0.9990000128746033
177,6.161349991112951,0.9980000257492065,0.1904103143199948,0.996999979019165,,,2.022936864938564,0.9929999709129333,,,9.521554154099857,0.9819999933242798,0.49118271873858776,0.9990000128746033,3.784825853249251,0.9909999966621399,9.840347440249333,0.9860000014305115,2.3265054489583323,0.9980000257492065,4.088456662165999,0.996999979019165,3.8097907065505354,1.0,3.3755405764733255,0.996999979019165,3.383054052677865,0.9869999885559082,3.6754538023206487,0.9990000128746033
178,4.888751741451053,0.9919999837875366,1.9863229024859945,0.9990000128746033,,,4.131019573426454,0.9980000257492065,,,9.60280142839392,0.9829999804496765,5.2536240748195135,1.0,4.920185892961983,0.9909999966621399,6.193351547171866,0.9779999852180481,4.900624111965156,0.9950000047683716,6.015723851188025,0.984000027179718,5.322178047772663,1.0,5.722513662923786,0.9940000176429749,11.238167012219765,0.9729999899864197,5.722984955460846,0.9900000095367432
179,1.384888691141158,0.9959999918937683,4.4553155576384755,0.9990000128746033,2.703993314142738,0.9980000257492065,8.240089062094382,0.9980000257492065,10.457082922553464,0.9919999837875366,3.953299056751354,0.996999979019165,3.168738229369322,0.9990000128746033,8.681457094641344,0.9539999961853027,4.618454231840285,0.9879999756813049,2.626532649229261,0.9990000128746033,5.297435597571395,0.9980000257492065,0.6531199628866594,1.0,6.881789999624022,0.9959999918937683,11.074487397546278,0.9940000176429749,2.403265537411995,1.0
180,2.9992423520640314,0.9990000128746033,4.098663533975793,0.9990000128746033,4.812531891197771,0.9940000176429749,6.585112016961659,0.9990000128746033,6.006442507295234,0.9940000176429749,3.9283355673700098,0.9850000143051147,1.6187199979791054,1.0,1.952717898922636,0.9860000014305115,10.882502569843933,0.9760000109672546,2.783191452636032,0.9980000257492065,3.395521516457083,0.9980000257492065,4.889243600870131,0.9990000128746033,0.25920340913124273,0.9769999980926514,2.3662388860247434,0.9419999718666077,4.535328954498722,0.9980000257492065
181,2.646322026177523,0.9990000128746033,3.440032301648715,0.9990000128746033,3.3151712313220276,0.9990000128746033,4.437016437459805,0.996999979019165,2.2036402147690453,0.9890000224113464,3.3495417826619547,0.9929999709129333,1.0237456553609057,1.0,1.9118709117241233,0.9909999966621399,3.4781556492625048,0.9909999966621399,4.430146341279152,0.9990000128746033,7.440466452555397,0.9980000257492065,2.5461607408575766,1.0,3.7155737106459323,0.9869999885559082,0.278263985876552,0.9950000047683716,4.546425821624024,1.0
182,1.4171612837353345,0.996999979019165,2.7625060714420235,0.9959999918937683,2.132682628527124,0.9980000257492065,,,3.7181562020325853,0.996999979019165,,,2.9488338431767205,0.9990000128746033,1.2108640153542498,0.9980000257492065,2.9078566261729093,0.9890000224113464,8.178652933867399,0.9980000257492065,2.7658948921404094,0.9990000128746033,1.7153088963428744,0.9990000128746033,6.90339868241992,0.9959999918937683,6.043913077891557,0.9769999980926514,3.007554207231609,0.9990000128746033
183,,,7.319818217469811,0.9990000128746033,,,8.752109891342874,0.9879999756813049,,,1.6112628131483688,0.9700000286102295,7.609690965054932,1.0,5.64501926212412,0.9789999723434448,4.132301693912637,0.9380000233650208,6.56128947453047,0.9890000224113464,3.952166099218624,0.9570000171661377,0.8088441387782004,0.9990000128746033,3.139166012099734,0.9890000224113464,1.5611172617299174,0.9279999732971191,4.141201504954707,0.9980000257492065
184,2.638443680129442,0.984000027179718,2.9364567142897604,0.996999979019165,5.269982850619177,0.9779999852180481,6.06932398435689,0.9929999709129333,6.046764612516955,0.8320000171661377,2.0619051086410005,0.9900000095367432,0.5801106092034501,1.0,3.3066691984589154,0.9850000143051147,3.2094264155400483,0.9629999995231628,5.4182722213320496,0.9919999837875366,13.167042001933256,0.9819999933242798,2.414618102989742,0.9980000257492065,4.614070078670569,0.984000027179718,3.7109126035605797,0.9259999990463257,5.520815398531135,0.9929999709129333
185,,,,,,,,,,,,,,,4.726056788666362,0.9829999804496765,5.838204317754938,0.9440000057220459,6.703197873381662,0.9959999918937683,2.068622053400819,0.9850000143051147,3.818179538210004,0.9980000257492065,4.394275482267267,0.9860000014305115,5.326933540801533,0.9819999933242798,1.6319786286725115,0.996999979019165
186,4.25074739496714,0.9940000176429749,3.5583467365039745,0.996999979019165,,,2.5502445664890847,0.996999979019165,,,0.4960668309538738,0.984000027179718,4.721555478059462,1.0,3.0361167635407336,0.9950000047683716,2.3322517737722706,0.9909999966621399,1.6538582806680058,0.9959999918937683,0.7033827833401376,0.9929999709129333,1.7909454921859878,1.0,2.059410927035139,0.9980000257492065,1.2671938189435352,0.9890000224113464,1.1440138505574031,1.0
187,6.488648237846709,0.9900000095367432,,,,,,,,,,,,,6.819804058574377,0.9150000214576721,1.7271285710008988,0.8980000019073486,6.497642883655566,0.9959999918937683,7.60335477398686,0.9869999885559082,1.4356795336103407,1.0,0.6325072789168733,0.9959999918937683,4.094707202164814,0.9919999837875366,5.0984201421414905,0.9990000128746033
